customer_id,senior_citizen,partner,dependents,tenure_months,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract_type,paperless_billing,payment_method,monthly_charges,total_charges,churned
CUST002512,0,1,0,3,1,1,DSL,0,0,1,1,1,1,One year,0,Electronic check,110.18730383145838,373.3532687537192,0
CUST002513,0,1,0,42,1,0,No,0,0,0,0,0,0,Two year,0,Electronic check,44.801021351658676,1899.52357717903,0
CUST002514,0,0,0,19,1,1,Fiber optic,0,0,0,1,1,0,Month-to-month,1,Credit card,137.15115915340334,2649.8196084932297,1
CUST002515,1,1,0,28,1,1,No,0,0,0,0,0,0,Month-to-month,1,Electronic check,53.52694565490666,1484.5800184299912,0
CUST002516,0,0,0,45,1,0,Fiber optic,1,1,1,1,1,1,Month-to-month,0,Bank transfer,152.53684818786243,6857.002029468991,0
CUST002517,0,1,1,71,1,0,No,0,0,0,0,0,0,Month-to-month,1,Bank transfer,48.38121189258834,3471.0862546613535,0
CUST002518,0,0,0,63,1,0,Fiber optic,0,1,1,1,1,1,One year,1,Credit card,159.9581293506044,10121.608903345272,0
CUST002519,0,1,1,19,1,0,Fiber optic,0,1,0,0,0,1,Month-to-month,0,Bank transfer,135.76796975945828,2553.6446376370604,1
CUST002520,0,0,0,47,0,0,DSL,1,1,0,0,1,0,Month-to-month,0,Electronic check,79.3662761291377,3714.223829393188,0
CUST002521,0,0,0,14,1,0,DSL,0,0,0,1,0,1,One year,0,Bank transfer,90.51633517894209,1299.1346362946379,0
CUST002522,0,1,0,38,1,1,No,0,0,0,0,0,0,Month-to-month,1,Electronic check,55.42359871698669,2056.8618936029966,0
CUST002523,0,1,0,53,1,0,Fiber optic,0,0,0,1,1,1,Two year,0,Mailed check,140.97170673183314,7448.102130313622,0
CUST002524,0,1,0,61,1,1,No,0,0,0,0,0,0,Month-to-month,1,Electronic check,62.81338581187275,3880.7691496851594,0
CUST002525,0,0,1,36,1,1,DSL,0,0,0,0,1,0,One year,0,Mailed check,90.6068834138739,3271.002068574713,0
CUST002526,0,0,1,40,1,1,Fiber optic,1,1,1,1,0,1,Month-to-month,0,Electronic check,167.64213622193395,6722.188358934538,0
CUST002527,0,1,0,30,1,1,DSL,1,0,1,1,0,1,Two year,0,Credit card,106.8068637134933,3245.054385724482,0
CUST002528,0,1,0,9,1,1,DSL,0,1,0,1,1,0,Month-to-month,1,Mailed check,119.8899393415669,1038.7520276052462,0
CUST002529,0,1,0,64,1,0,No,0,0,0,0,0,0,One year,1,Credit card,44.13143664249718,2809.981021502112,0
CUST002530,0,0,0,33,0,0,Fiber optic,1,0,0,1,0,0,Month-to-month,0,Electronic check,90.44853076511393,2967.1066188113487,1
CUST002531,0,0,1,52,1,1,No,0,0,0,0,0,0,One year,1,Bank transfer,42.67856103287865,2187.2202074031297,0
CUST002532,0,1,1,14,1,0,Fiber optic,0,0,0,1,1,1,Month-to-month,1,Electronic check,152.6579914325065,2099.370892563756,0
CUST002533,0,0,0,53,0,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,27.19845570613431,1471.8710949048018,0
CUST002534,0,0,1,59,1,0,Fiber optic,1,1,1,1,0,0,Two year,1,Credit card,156.05167464447405,9191.85298564427,0
CUST002535,0,1,0,41,1,0,Fiber optic,1,0,1,0,1,1,Two year,0,Credit card,143.40293719209416,5850.956333289255,0
CUST002536,0,1,1,68,0,0,DSL,1,1,0,1,1,1,Month-to-month,1,Electronic check,93.24029265022438,6316.750371224888,0
CUST002537,0,0,1,68,1,0,No,0,0,0,0,0,0,Two year,0,Credit card,46.50348762089834,3162.503984456131,0
CUST002538,0,1,0,8,1,1,No,0,0,0,0,0,0,Month-to-month,1,Bank transfer,51.48349106153451,447.9157930770009,0
CUST002539,0,0,0,2,1,0,Fiber optic,0,1,0,1,0,1,Two year,0,Credit card,124.3472263235436,200.2892571194646,0
CUST002540,0,0,1,41,1,1,Fiber optic,1,1,1,0,0,1,One year,1,Bank transfer,145.7446714224805,6009.208257457525,0
CUST002541,1,0,0,55,1,1,Fiber optic,1,1,0,1,1,1,Month-to-month,1,Credit card,131.978439547306,7237.2080462633685,0
CUST002542,0,1,0,16,0,0,Fiber optic,0,0,1,0,1,1,Two year,1,Credit card,125.08397279668307,2028.495732110705,0
CUST002543,1,1,0,62,1,1,No,0,0,0,0,0,0,Two year,0,Electronic check,61.361801631687655,3800.1029290025,0
CUST002544,0,0,1,48,0,0,DSL,0,0,0,1,0,1,Month-to-month,0,Electronic check,69.98769515387104,3373.8105588072167,0
CUST002545,1,1,0,30,1,0,Fiber optic,1,1,1,1,0,0,One year,0,Electronic check,144.73718267425906,4319.703487017772,0
CUST002546,1,1,0,12,1,0,Fiber optic,1,0,1,1,1,0,Month-to-month,0,Bank transfer,137.3507224952971,1656.9700242984525,0
CUST002547,0,0,1,35,1,1,Fiber optic,0,0,0,0,0,0,Two year,1,Credit card,104.70219531123146,3706.5026228699076,0
CUST002548,0,0,1,11,0,0,No,0,0,0,0,0,0,One year,0,Bank transfer,25.901508833179243,278.79734283409965,0
CUST002549,0,1,0,64,1,0,DSL,0,1,0,1,0,0,Month-to-month,0,Bank transfer,99.90574204696593,6363.802326882379,0
CUST002550,0,1,0,50,1,0,DSL,0,1,0,0,0,0,One year,0,Mailed check,78.32299671910138,3885.362860864602,0
CUST002551,0,0,1,21,1,1,Fiber optic,1,0,1,0,0,1,One year,0,Electronic check,139.4725289198954,2970.371773485037,0
CUST002552,0,1,0,69,1,0,Fiber optic,1,0,0,1,0,1,One year,0,Electronic check,144.16987465289657,9966.889807090914,1
CUST002553,0,0,1,48,1,1,Fiber optic,0,0,1,1,1,1,Month-to-month,0,Bank transfer,152.7387065204997,7297.596132446995,1
CUST002554,0,1,0,20,1,0,DSL,0,1,1,0,1,1,Month-to-month,0,Electronic check,120.69588723361032,2430.7085447187164,0
CUST002555,0,1,0,67,1,0,DSL,1,1,1,0,0,0,One year,1,Electronic check,99.75579505326645,6636.630502985323,0
CUST002556,0,1,1,44,0,0,DSL,1,0,0,0,0,0,Month-to-month,1,Mailed check,59.2378822340777,2578.8774618556145,0
CUST002557,0,1,0,33,1,1,Fiber optic,1,0,1,0,1,0,Month-to-month,0,Electronic check,151.25682995467994,5022.6570705460435,0
CUST002558,0,0,0,61,1,0,Fiber optic,0,1,1,0,0,0,One year,0,Electronic check,123.30915663264352,7517.023038777693,0
CUST002559,1,1,1,9,1,1,Fiber optic,0,0,0,1,1,1,Month-to-month,1,Electronic check,131.68862632713436,1139.2146633024306,0
CUST002560,0,1,0,68,1,0,DSL,1,1,1,0,1,0,One year,1,Credit card,105.57291896751386,7130.490380519181,0
CUST002561,0,0,0,35,1,1,DSL,0,0,0,1,0,1,One year,0,Electronic check,94.96685747870916,3309.080060576003,0
CUST002562,0,1,0,65,1,1,DSL,0,0,1,1,1,1,One year,1,Credit card,134.29332391661578,8696.111428384662,0
CUST002563,0,0,1,8,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,117.10365501651404,973.8195344672095,1
CUST002564,0,1,1,45,1,1,DSL,1,0,0,1,1,1,Month-to-month,1,Credit card,116.2586866259671,5216.307625664149,1
CUST002565,0,1,0,47,1,0,No,0,0,0,0,0,0,Month-to-month,1,Bank transfer,46.21448772966265,2147.633867884268,0
CUST002566,0,1,0,40,1,0,DSL,1,1,1,0,1,0,Two year,1,Credit card,106.402400179688,4303.845481669179,0
CUST002567,0,1,0,54,1,0,Fiber optic,0,0,0,1,0,1,Month-to-month,0,Credit card,114.92978052512443,6210.8988068505305,0
CUST002568,0,0,1,46,1,1,Fiber optic,0,0,0,1,0,1,Two year,1,Bank transfer,131.19419579893793,6083.821479576664,0
CUST002569,0,0,0,47,1,0,DSL,1,1,0,1,0,0,One year,0,Credit card,90.6417041184347,4295.652568267535,0
CUST002570,0,0,1,15,1,1,No,0,0,0,0,0,0,Two year,1,Bank transfer,61.81797324052593,972.4288854221621,0
CUST002571,0,1,0,19,1,1,No,0,0,0,0,0,0,Month-to-month,1,Bank transfer,54.11535787517544,993.7312778373965,0
CUST002572,1,0,0,26,1,0,DSL,1,1,1,0,1,0,Month-to-month,1,Mailed check,103.34684767227228,2674.6602887464114,1
CUST002573,0,0,0,52,1,0,Fiber optic,0,0,1,0,0,0,Two year,0,Credit card,107.36663114822969,5631.262397412333,0
CUST002574,0,0,0,22,1,1,Fiber optic,1,1,0,0,1,1,Month-to-month,0,Credit card,160.5190046173134,3541.7127625652774,0
CUST002575,1,0,0,21,1,1,No,0,0,0,0,0,0,Month-to-month,1,Electronic check,56.63213858525647,1161.0982687125197,0
CUST002576,1,0,0,51,1,1,Fiber optic,1,0,0,1,0,0,Month-to-month,1,Bank transfer,147.81091660772765,7582.561814133526,1
CUST002577,0,1,0,38,1,0,DSL,0,1,0,0,0,1,Two year,1,Credit card,87.35964639081254,3273.455877680107,0
CUST002578,1,1,0,20,1,0,Fiber optic,1,0,0,0,1,1,One year,1,Bank transfer,131.4359912313394,2596.9699014601574,0
CUST002579,1,0,0,29,1,0,Fiber optic,1,0,0,1,0,0,One year,1,Credit card,135.10129352841784,3923.781168850098,0
CUST002580,0,0,0,51,1,0,Fiber optic,1,1,0,0,0,1,One year,0,Electronic check,140.2100972308757,7122.039518053461,0
CUST002581,0,1,1,4,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,42.46165454684585,207.60867179878062,0
CUST002582,0,1,0,55,0,0,DSL,0,0,0,1,0,0,One year,1,Mailed check,65.82490208934105,3584.734154704166,0
CUST002583,1,0,0,71,1,1,No,0,0,0,0,0,0,Month-to-month,0,Electronic check,54.388236033276605,3898.199905302522,0
CUST002584,0,0,1,28,1,1,No,0,0,0,0,0,0,Two year,1,Mailed check,53.08839836333982,1497.0236471430228,0
CUST002585,0,1,0,4,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,41.87204535757001,154.01106655201437,1
CUST002586,1,1,0,22,1,1,Fiber optic,1,1,1,0,0,0,Month-to-month,1,Electronic check,153.46302193361046,3351.7816012873986,1
CUST002587,1,0,1,45,1,0,Fiber optic,1,1,1,1,0,1,Month-to-month,0,Electronic check,169.49597719340775,7649.931982741154,0
CUST002588,0,0,1,67,1,0,DSL,1,0,1,1,0,0,Month-to-month,1,Electronic check,93.76370412611062,6306.117263690816,0
CUST002589,0,0,0,66,1,1,No,0,0,0,0,0,0,One year,0,Bank transfer,49.3303480491792,3271.299335873592,0
CUST002590,0,0,0,34,1,0,Fiber optic,1,1,1,0,1,1,Month-to-month,1,Mailed check,138.69728759138331,4674.423697873256,0
CUST002591,1,0,0,55,1,0,DSL,1,0,1,0,1,0,Month-to-month,0,Electronic check,94.5436605311874,5227.511316922905,0
CUST002592,1,1,0,1,1,1,Fiber optic,1,1,0,0,0,0,Month-to-month,1,Mailed check,141.87698315642072,142.6586923518413,0
CUST002593,0,1,0,72,1,1,Fiber optic,1,0,1,1,1,1,One year,1,Electronic check,157.3276115236064,11331.074216654706,0
CUST002594,1,0,0,38,1,0,Fiber optic,1,1,0,0,1,0,Month-to-month,1,Credit card,132.22115539756913,5073.842509363448,0
CUST002595,0,1,1,6,1,1,Fiber optic,0,1,1,1,1,0,One year,0,Electronic check,148.7270727334312,888.7065709597273,0
CUST002596,0,0,0,25,0,0,Fiber optic,0,0,1,0,1,0,Month-to-month,0,Credit card,108.51837001941533,2701.6252150182395,0
CUST002597,0,1,1,17,1,0,DSL,0,1,0,1,0,0,Month-to-month,1,Mailed check,81.42866700127183,1344.0795756694872,0
CUST002598,0,1,0,61,1,1,DSL,1,1,1,0,1,1,Month-to-month,0,Credit card,135.12295988667339,8205.948311942786,0
CUST002599,0,0,0,12,1,0,Fiber optic,0,0,0,1,0,1,Two year,1,Electronic check,144.59093458786057,1700.0082969207542,0
CUST002600,0,0,0,6,0,0,DSL,0,1,0,1,1,0,One year,1,Electronic check,90.56445595991724,559.5880425258589,0
CUST002601,1,0,1,27,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,0,Credit card,104.89836265047362,2808.212364222227,1
CUST002602,0,0,0,8,1,0,DSL,1,0,0,0,0,1,One year,1,Electronic check,96.06183572997134,809.5112779677736,0
CUST002603,1,1,0,65,1,1,No,0,0,0,0,0,0,Two year,0,Bank transfer,57.67892253758139,3741.0425417700103,0
CUST002604,0,1,0,57,1,0,Fiber optic,1,0,1,0,0,0,Month-to-month,1,Electronic check,108.41579559466442,6139.041597925614,1
CUST002605,0,0,1,40,1,1,Fiber optic,1,1,1,0,0,1,Two year,1,Bank transfer,162.52674551187854,6489.363873872375,0
CUST002606,0,1,0,14,1,1,DSL,1,0,0,1,0,0,Month-to-month,1,Credit card,92.54273234270083,1261.0865889724196,0
CUST002607,1,1,0,35,0,0,DSL,0,1,1,1,0,1,Two year,1,Credit card,92.73697534040156,3207.7494909562656,0
CUST002608,0,1,0,48,1,0,Fiber optic,0,0,0,1,0,1,Month-to-month,1,Mailed check,136.20973550752066,6524.671150999704,0
CUST002609,1,0,0,56,1,1,Fiber optic,0,0,1,1,1,0,Month-to-month,1,Mailed check,147.96138231945758,8289.65833842357,0
CUST002610,0,1,0,49,1,0,DSL,1,0,1,0,1,0,Month-to-month,0,Credit card,105.82880221831235,5193.33408230833,0
CUST002611,0,1,0,13,1,1,DSL,0,1,1,1,0,1,Two year,1,Credit card,109.07435112103902,1384.5284446080454,0
CUST002612,1,0,1,61,1,1,No,0,0,0,0,0,0,One year,1,Electronic check,50.93217349629451,3108.492082110427,0
CUST002613,0,0,0,49,1,1,DSL,1,0,1,1,0,0,One year,0,Bank transfer,103.37459632563987,5061.139217023033,0
CUST002614,0,1,0,46,1,0,DSL,0,0,0,1,0,0,Month-to-month,1,Electronic check,79.99301489054767,3687.5809399972873,0
CUST002615,0,1,0,62,1,0,DSL,0,1,0,1,1,0,Month-to-month,1,Credit card,105.35135812183705,6566.378240722817,0
CUST002616,0,1,0,8,0,0,Fiber optic,1,0,0,1,0,1,Month-to-month,0,Electronic check,125.28149360928415,1046.513567573506,0
CUST002617,0,1,0,43,1,0,Fiber optic,1,0,0,1,0,1,Month-to-month,0,Bank transfer,120.52149804049837,5171.195286242074,0
CUST002618,0,0,0,20,1,1,Fiber optic,0,1,0,1,1,0,Month-to-month,0,Bank transfer,145.51252307578153,2890.446587981468,0
CUST002619,1,1,0,39,1,1,DSL,0,0,1,1,0,1,Two year,0,Credit card,115.42772038598763,4508.660250460301,0
CUST002620,0,1,0,49,1,1,Fiber optic,0,0,1,1,0,1,One year,1,Credit card,153.87206592312083,7509.819010183963,0
CUST002621,0,1,0,64,1,0,DSL,1,0,0,1,1,1,Month-to-month,0,Electronic check,112.62929697940697,7234.094323642033,0
CUST002622,0,1,0,62,1,1,Fiber optic,0,0,1,0,0,0,One year,1,Bank transfer,125.56560305603404,7826.655499766847,0
CUST002623,0,1,0,54,1,1,DSL,1,1,0,1,0,0,Two year,1,Credit card,119.00517682485678,6389.078912296977,0
CUST002624,0,0,0,9,1,0,DSL,1,0,0,1,0,0,One year,1,Bank transfer,89.66175449414646,775.0428165299094,1
CUST002625,0,1,0,37,1,0,Fiber optic,0,1,0,1,0,0,One year,1,Bank transfer,127.19904573193469,4669.1915546594555,0
CUST002626,0,0,0,49,1,1,Fiber optic,0,0,0,0,0,0,Two year,1,Bank transfer,104.61333163464985,5122.837879936697,0
CUST002627,0,0,0,41,1,0,No,0,0,0,0,0,0,One year,1,Electronic check,44.12206537193308,1834.731927646855,0
CUST002628,0,1,0,17,1,1,Fiber optic,0,1,0,1,1,1,Month-to-month,1,Bank transfer,153.73855414370462,2658.593617020497,0
CUST002629,1,1,0,21,1,1,No,0,0,0,0,0,0,Month-to-month,1,Electronic check,60.79099168284893,1234.7362607415594,0
CUST002630,0,0,1,51,1,1,No,0,0,0,0,0,0,Two year,0,Mailed check,56.227148720167136,2828.889744356992,0
CUST002631,0,0,0,59,1,0,DSL,1,0,1,0,0,0,Month-to-month,1,Credit card,85.43802403102326,5042.17179973583,0
CUST002632,0,0,1,39,1,0,Fiber optic,1,0,0,1,1,0,Month-to-month,1,Electronic check,137.38379091371036,5330.555361545123,0
CUST002633,0,0,0,55,1,1,Fiber optic,0,0,1,0,1,0,Month-to-month,1,Mailed check,134.38079659978882,7375.079037684848,1
CUST002634,0,0,0,41,1,0,Fiber optic,1,1,1,0,1,1,One year,0,Electronic check,160.4014692199205,6537.83668960994,0
CUST002635,0,1,1,39,1,1,No,0,0,0,0,0,0,Two year,0,Electronic check,56.52101040634409,2249.4976211179296,0
CUST002636,0,0,1,13,0,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Credit card,76.13814255236429,971.7009102380828,1
CUST002637,0,1,0,64,1,0,Fiber optic,1,1,0,1,1,0,Month-to-month,0,Bank transfer,145.25324489665493,9286.678356715267,0
CUST002638,1,0,0,11,1,1,Fiber optic,0,0,0,0,0,1,Two year,0,Electronic check,129.48433640598407,1469.4296434995442,0
CUST002639,0,0,1,19,1,0,Fiber optic,0,0,1,1,0,0,Month-to-month,1,Mailed check,132.0185206019308,2552.223860652922,0
CUST002640,0,1,0,11,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,42.235253542564095,416.6803744650658,0
CUST002641,0,1,0,46,1,1,No,0,0,0,0,0,0,Two year,0,Electronic check,56.59641106157239,2621.458816931177,0
CUST002642,0,0,0,45,0,0,DSL,1,0,0,0,1,1,Month-to-month,1,Bank transfer,79.43622805951065,3612.870731802803,0
CUST002643,0,1,0,1,1,0,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Mailed check,137.8906591018415,169.3312901439195,1
CUST002644,0,0,0,40,1,0,Fiber optic,0,1,1,1,1,0,One year,1,Bank transfer,149.11624336093954,5959.135292620804,0
CUST002645,0,1,0,19,1,1,Fiber optic,0,0,1,0,1,0,Month-to-month,0,Electronic check,114.41549527247935,2177.220803697958,0
CUST002646,0,1,0,72,1,1,No,0,0,0,0,0,0,Two year,1,Electronic check,52.32730484994896,3763.8620984634667,0
CUST002647,0,0,0,72,1,0,Fiber optic,1,1,0,0,0,1,Month-to-month,1,Electronic check,127.21728781535879,9120.562208993691,0
CUST002648,1,1,0,61,1,1,DSL,1,0,0,0,0,1,Month-to-month,1,Electronic check,94.27536066190363,5732.9583715433555,0
CUST002649,1,1,0,12,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Credit card,147.87449231209138,1734.283912686435,0
CUST002650,0,1,0,61,1,0,Fiber optic,1,1,0,1,1,0,Month-to-month,0,Electronic check,149.70696326752392,9156.112907224095,0
CUST002651,0,1,1,33,1,1,Fiber optic,0,1,0,1,1,1,Two year,0,Electronic check,147.33863010164745,4897.060563033977,0
CUST002652,0,1,1,45,1,1,DSL,1,1,1,0,1,0,One year,1,Credit card,111.52393186304865,5060.0903128709815,0
CUST002653,1,1,0,69,1,0,DSL,0,0,1,0,0,0,Two year,0,Bank transfer,90.32488452160499,6182.638136089057,0
CUST002654,1,1,0,8,1,0,Fiber optic,0,0,0,1,1,1,Month-to-month,1,Electronic check,132.19191578267,1080.377812693378,1
CUST002655,0,0,1,25,1,1,Fiber optic,0,1,0,1,0,0,One year,1,Credit card,148.19242523965312,3678.6290296950133,0
CUST002656,0,0,1,46,1,1,Fiber optic,1,1,0,0,1,0,Month-to-month,1,Electronic check,157.12048216489754,7256.799509778125,0
CUST002657,1,0,0,30,1,0,Fiber optic,0,0,1,0,0,0,Two year,1,Bank transfer,111.48940719734516,3333.4458261883397,0
CUST002658,0,0,1,47,1,0,No,0,0,0,0,0,0,One year,0,Electronic check,50.815083961601644,2423.479985468951,0
CUST002659,0,1,1,49,1,0,No,0,0,0,0,0,0,Month-to-month,1,Bank transfer,41.948869065876195,2037.7733498444898,0
CUST002660,0,1,0,47,0,0,Fiber optic,1,1,1,1,1,0,Month-to-month,0,Mailed check,136.30006761099807,6363.409154253329,0
CUST002661,1,0,0,18,1,0,DSL,1,0,1,0,0,1,Month-to-month,1,Electronic check,93.50985752796278,1728.6435666469074,0
CUST002662,0,0,1,66,1,0,DSL,1,1,0,1,0,1,One year,1,Bank transfer,109.07932773455393,7193.394850255854,0
CUST002663,1,1,0,68,1,1,Fiber optic,1,1,0,1,1,1,Two year,1,Bank transfer,154.30365209060227,10501.374336127297,0
CUST002664,0,1,0,33,0,0,No,0,0,0,0,0,0,Month-to-month,1,Bank transfer,25.37346991277724,872.8524610350382,0
CUST002665,0,0,0,36,1,1,Fiber optic,1,0,1,0,0,0,Month-to-month,1,Credit card,136.54568112134606,4948.012044128749,1
CUST002666,0,0,0,19,0,0,Fiber optic,1,1,1,1,0,1,Month-to-month,0,Mailed check,136.80650507142983,2605.3934658316534,0
CUST002667,0,1,0,28,1,0,Fiber optic,1,1,1,0,0,0,One year,0,Mailed check,133.04217512865236,3773.0627147891664,0
CUST002668,0,1,0,40,0,0,Fiber optic,0,1,0,0,0,0,Month-to-month,0,Bank transfer,86.18697167625328,3461.3214328200743,0
CUST002669,0,1,0,15,1,0,No,0,0,0,0,0,0,Month-to-month,1,Bank transfer,50.5779341394193,791.6883661490015,0
CUST002670,1,1,0,41,1,1,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,49.55040605862054,1996.714412562536,1
CUST002671,1,1,0,39,1,0,Fiber optic,0,0,1,0,0,1,One year,0,Mailed check,117.84960450365801,4611.166443649987,0
CUST002672,0,1,1,2,1,0,Fiber optic,1,1,1,1,0,0,Month-to-month,1,Bank transfer,131.46720486329843,223.6721447255793,0
CUST002673,0,1,0,63,1,1,DSL,1,0,0,0,0,0,One year,1,Credit card,76.19214589550751,4768.408636448905,0
CUST002674,1,0,1,29,1,0,DSL,0,0,0,0,1,1,Month-to-month,0,Bank transfer,89.43580320498995,2604.807226158934,0
CUST002675,1,0,0,66,1,1,DSL,0,0,1,0,1,0,Month-to-month,0,Electronic check,102.82071125811437,6816.36859665563,0
CUST002676,1,0,0,51,1,0,DSL,0,0,0,0,1,0,Month-to-month,1,Bank transfer,79.4403875937569,4093.029039100821,0
CUST002677,0,0,0,10,1,0,No,0,0,0,0,0,0,Month-to-month,1,Credit card,54.23493361519442,529.1710875287421,1
CUST002678,0,0,0,14,1,1,DSL,0,0,0,1,1,1,Month-to-month,1,Credit card,122.55448119628747,1725.1450881365179,1
CUST002679,1,1,1,51,1,0,DSL,1,1,0,0,0,1,Month-to-month,1,Credit card,102.27624981086828,5236.2393339113005,0
CUST002680,0,1,0,39,1,1,Fiber optic,0,0,0,0,1,0,One year,1,Credit card,116.7604627107729,4516.002443406738,0
CUST002681,0,0,0,28,1,1,Fiber optic,0,1,1,0,1,0,Month-to-month,1,Electronic check,162.0147406246277,4526.416165283419,0
CUST002682,1,1,0,3,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,53.6389927653461,197.08128400770724,0
CUST002683,0,1,0,70,0,0,DSL,1,0,0,1,0,0,Two year,1,Bank transfer,68.30069243809923,4754.328048874365,0
CUST002684,0,1,0,27,1,0,No,0,0,0,0,0,0,One year,0,Electronic check,44.701374848863196,1218.6972633197197,0
CUST002685,0,1,0,2,1,1,DSL,0,1,1,1,1,0,One year,1,Mailed check,114.21513869292465,190.98160778567834,0
CUST002686,0,0,0,38,1,1,No,0,0,0,0,0,0,Two year,1,Credit card,62.24874129039839,2386.4989552070015,0
CUST002687,0,1,0,3,1,1,Fiber optic,0,1,1,0,1,0,Month-to-month,0,Bank transfer,134.42526218103527,436.6651555604263,0
CUST002688,0,0,1,16,1,0,Fiber optic,1,0,1,0,0,0,One year,1,Credit card,122.97933244626999,2014.0459397466932,0
CUST002689,0,1,0,40,1,0,DSL,0,0,1,1,0,1,Month-to-month,1,Credit card,105.37001204811327,4234.849542167426,0
CUST002690,1,0,0,2,1,1,Fiber optic,1,1,0,1,0,0,Month-to-month,0,Electronic check,134.9204686044448,309.75872326221236,1
CUST002691,0,1,0,41,1,1,Fiber optic,1,1,0,1,1,1,Month-to-month,1,Credit card,161.13151342212646,6597.817636827945,0
CUST002692,0,1,0,12,0,0,DSL,0,0,1,0,0,1,Month-to-month,0,Electronic check,74.03454939819832,862.7508723731482,0
CUST002693,0,1,1,35,1,0,DSL,1,1,0,0,0,0,Month-to-month,0,Bank transfer,82.42742057854136,2925.931553135114,0
CUST002694,0,1,1,65,0,0,No,0,0,0,0,0,0,Month-to-month,1,Electronic check,28.67894997376479,1878.218685813253,0
CUST002695,0,1,0,55,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Electronic check,114.62977421585938,6273.454310971554,0
CUST002696,0,0,0,45,1,1,No,0,0,0,0,0,0,Month-to-month,0,Credit card,57.57585134765857,2620.412988393112,0
CUST002697,0,1,1,62,1,1,Fiber optic,1,1,0,0,1,1,Month-to-month,0,Electronic check,169.17425563234121,10530.146468323785,0
CUST002698,1,0,0,49,1,0,Fiber optic,1,0,1,0,1,0,Month-to-month,0,Bank transfer,141.2027616978107,6916.472956626243,1
CUST002699,0,1,0,25,1,0,DSL,1,0,1,0,0,1,Month-to-month,0,Electronic check,96.22865580781917,2416.5669784634524,0
CUST002700,0,1,0,23,1,0,No,0,0,0,0,0,0,Month-to-month,1,Electronic check,38.31025774324432,857.1155147460304,0
CUST002701,1,0,1,24,1,1,Fiber optic,1,0,0,0,1,1,One year,0,Electronic check,126.6172277353286,3017.8733066350273,0
CUST002702,0,1,0,38,1,0,DSL,1,0,0,1,1,1,Month-to-month,1,Bank transfer,114.57467420908975,4374.395711597754,0
CUST002703,0,0,1,28,0,0,Fiber optic,0,0,0,1,1,1,Two year,1,Electronic check,114.85126013616,3185.7199495091063,0
CUST002704,0,0,0,21,1,0,DSL,1,0,1,0,1,1,Two year,1,Electronic check,117.12192196962965,2434.2790653025177,0
CUST002705,0,0,0,54,1,1,No,0,0,0,0,0,0,Month-to-month,0,Bank transfer,62.954912939868066,3391.526497373818,1
CUST002706,0,0,1,18,1,0,DSL,1,0,0,1,1,0,One year,1,Electronic check,96.30231757917271,1724.1969396138363,0
CUST002707,0,0,1,36,0,0,DSL,1,1,1,0,1,1,Month-to-month,0,Mailed check,88.69467626977531,3229.4715866079946,1
CUST002708,0,0,0,45,1,1,DSL,0,0,0,0,1,0,Month-to-month,1,Credit card,92.07401541066571,4191.806786916012,0
CUST002709,0,1,0,53,1,1,DSL,0,0,0,1,0,1,Two year,1,Mailed check,111.32373411897812,5943.831681509619,0
CUST002710,0,0,0,30,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,0,Mailed check,127.11919861286543,3767.2953183408217,0
CUST002711,0,1,0,60,1,0,Fiber optic,0,0,1,0,0,0,Two year,0,Bank transfer,125.69140897545029,7499.032052431318,0
CUST002712,1,1,0,32,1,1,Fiber optic,1,1,0,1,1,0,One year,0,Bank transfer,144.42813418526458,4600.69583723101,0
CUST002713,0,1,0,67,1,0,Fiber optic,1,1,0,1,1,0,Month-to-month,0,Bank transfer,130.50710453237767,8716.643069348123,1
CUST002714,0,1,0,67,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Credit card,115.91888125354807,7796.543674548913,0
CUST002715,0,1,1,28,1,0,Fiber optic,1,0,1,0,1,0,Month-to-month,1,Electronic check,133.28924321051298,3696.6135743547134,0
CUST002716,0,0,0,44,1,1,No,0,0,0,0,0,0,Month-to-month,0,Credit card,56.72998661308499,2508.167297385863,0
CUST002717,0,1,0,41,0,0,Fiber optic,1,0,1,1,1,0,Month-to-month,0,Credit card,130.29148425429221,5347.463632403726,1
CUST002718,0,0,0,63,1,1,DSL,0,1,1,1,1,1,One year,1,Credit card,118.09040392300352,7442.5324530622765,0
CUST002719,0,1,0,23,1,1,Fiber optic,0,0,0,1,0,1,Month-to-month,1,Mailed check,130.42026869890753,2963.89354361646,0
